"","Participant_Public_ID","Task_Name","Question_Key","Response"
"1795","9gexj2th","self construal-dependence/independence","SCDP_25",7
"1796","9gexj2th","self construal-dependence/independence","SCDP_26",7
"1797","9gexj2th","self construal-dependence/independence","SCDP_27",7
"1798","9gexj2th","self construal-dependence/independence","SCDP_28",6
"1799","9gexj2th","self construal-dependence/independence","SCDP_29",3
"1800","9gexj2th","self construal-dependence/independence","SCDP_30",2
"1801","ypkywtgz","self construal-dependence/independence","SCDP_1",7
"1802","ypkywtgz","self construal-dependence/independence","SCDP_2",7
"1803","ypkywtgz","self construal-dependence/independence","SCDP_3",5
"1804","ypkywtgz","self construal-dependence/independence","SCDP_4",6
"1805","ypkywtgz","self construal-dependence/independence","SCDP_5",4
"1806","ypkywtgz","self construal-dependence/independence","SCDP_6",7
"1807","ypkywtgz","self construal-dependence/independence","SCDP_7",7
"1808","ypkywtgz","self construal-dependence/independence","SCDP_8",3
"1809","ypkywtgz","self construal-dependence/independence","SCDP_9",3
"1810","ypkywtgz","self construal-dependence/independence","SCDP_10",4
"1811","ypkywtgz","self construal-dependence/independence","SCDP_11",4
"1812","ypkywtgz","self construal-dependence/independence","SCDP_12",4
"1813","ypkywtgz","self construal-dependence/independence","SCDP_13",7
"1814","ypkywtgz","self construal-dependence/independence","SCDP_14",7
"1815","ypkywtgz","self construal-dependence/independence","SCDP_15",7
"1816","ypkywtgz","self construal-dependence/independence","SCDP_16",1
"1817","ypkywtgz","self construal-dependence/independence","SCDP_17",3
"1818","ypkywtgz","self construal-dependence/independence","SCDP_18",7
"1819","ypkywtgz","self construal-dependence/independence","SCDP_19",4
"1820","ypkywtgz","self construal-dependence/independence","SCDP_20",6
"1821","ypkywtgz","self construal-dependence/independence","SCDP_21",7
"1822","ypkywtgz","self construal-dependence/independence","SCDP_22",6
"1823","ypkywtgz","self construal-dependence/independence","SCDP_23",7
"1824","ypkywtgz","self construal-dependence/independence","SCDP_24",5
"1825","ypkywtgz","self construal-dependence/independence","SCDP_25",7
"1826","ypkywtgz","self construal-dependence/independence","SCDP_26",7
"1827","ypkywtgz","self construal-dependence/independence","SCDP_27",7
"1828","ypkywtgz","self construal-dependence/independence","SCDP_28",7
"1829","ypkywtgz","self construal-dependence/independence","SCDP_29",6
"1830","ypkywtgz","self construal-dependence/independence","SCDP_30",7
